feature_id,selected_category,selected_pr_auc,selected_normalized_effect,selected_effect_to_variability,p_maxT,support_ok,difference_count,difference_proportion,unique_differential_values,base_contribution_mean,variant_contribution_mean,differential_mean,differential_median,regression_differential_mean,regression_differential_median,preserved_success_differential_mean,preserved_success_differential_median,improvement_differential_mean,improvement_differential_median,persistent_failure_differential_mean,persistent_failure_differential_median,variant_increase_associated_with_regression_pr_auc,variant_increase_associated_with_regression_baseline,variant_increase_associated_with_regression_normalized_effect,variant_increase_associated_with_regression_effect_to_variability,variant_decrease_associated_with_regression_pr_auc,variant_decrease_associated_with_regression_baseline,variant_decrease_associated_with_regression_normalized_effect,variant_decrease_associated_with_regression_effect_to_variability,variant_increase_associated_with_improvement_pr_auc,variant_increase_associated_with_improvement_baseline,variant_increase_associated_with_improvement_normalized_effect,variant_increase_associated_with_improvement_effect_to_variability,variant_decrease_associated_with_improvement_pr_auc,variant_decrease_associated_with_improvement_baseline,variant_decrease_associated_with_improvement_normalized_effect,variant_decrease_associated_with_improvement_effect_to_variability
10,variant_increase_associated_with_improvement,0.5245247178598964,0.1599936682191503,0.8589394665453834,1.0,True,85,1.0,85,1.9699262380599976,3.5487253665924072,1.5787994861602783,1.5012567043304443,1.972482681274414,1.972482681274414,1.488675832748413,1.2457098960876465,1.7059742212295532,1.7891819477081299,1.545176386833191,1.4227855205535889,0.125,0.0625,0.06666666666666667,-0.17669496981260793,0.06941176470588235,0.0625,0.007372549019607844,-0.6635593671381803,0.5245247178598964,0.4339622641509434,0.1599936682191503,0.8589394665453834,0.4388034250039241,0.4339622641509434,0.008552717506932565,-0.5669168726414124
11,variant_increase_associated_with_regression,0.0707196029776675,0.008767576509511994,-0.6073434958208609,1.0,True,85,1.0,85,2.048034191131592,2.585301160812378,0.5372666120529175,0.4931912422180176,0.04518085718154907,0.04518085718154907,0.4863506853580475,0.42942601442337036,0.5511762499809265,0.4692399501800537,0.6103240847587585,0.5464650392532349,0.0707196029776675,0.0625,0.008767576509511994,-0.6073434958208609,0.3,0.0625,0.2533333333333333,0.9997302773695254,0.42310036001747275,0.4339622641509434,-0.019189363969131495,-0.7248497955265157,0.466895439273093,0.4339622641509434,0.05818194271579764,-0.03456373303109524
12,variant_increase_associated_with_improvement,0.5228298010955618,0.15699931526882577,0.878565790246562,1.0,True,85,1.0,85,1.8119744062423706,2.528285264968872,0.7163108587265015,0.6726688146591187,0.0974053144454956,0.0974053144454956,0.43062496185302734,0.47153329849243164,1.0038807392120361,0.8380135297775269,0.8227871060371399,0.8662368655204773,0.06941176470588235,0.0625,0.007372549019607844,-0.5685774385351066,0.125,0.0625,0.06666666666666667,-0.27966953489467744,0.5228298010955618,0.4339622641509434,0.15699931526882577,0.878565790246562,0.43065497724621515,0.4339622641509434,-0.005842873531686588,-0.6092398316260438
13,variant_increase_associated_with_improvement,0.5556086150218632,0.21490855320529165,1.4424156001415744,1.0,True,85,1.0,85,21.719635009765625,3.022402763366699,-18.697233200073242,0.34735000133514404,0.7937170267105103,0.7937170267105103,-8.810698509216309,0.09738814830780029,-13.490177154541016,0.8843984603881836,-33.87523651123047,0.21415925025939941,0.17142857142857143,0.0625,0.11619047619047619,0.18991604656133274,0.06020066889632107,0.0625,-0.00245261984392419,-0.6314885634708353,0.5556086150218632,0.4339622641509434,0.21490855320529165,1.4424156001415744,0.3699091244358053,0.4339622641509434,-0.11316054683007731,-1.5575104072436312
14,variant_increase_associated_with_improvement,0.599203457301915,0.2919261079000499,2.0328276318822533,1.0,True,85,1.0,85,2.040839433670044,2.4962387084960938,0.4553990960121155,0.3650367259979248,0.4397124648094177,0.4397124648094177,0.3303430676460266,0.12018847465515137,0.7633497714996338,0.9134916067123413,0.34540536999702454,0.2633512616157532,0.1125,0.0625,0.05333333333333334,-0.32689380642911176,0.07289002557544758,0.0625,0.011082693947144081,-0.6592804442653881,0.599203457301915,0.4339622641509434,0.2919261079000499,2.0328276318822533,0.3757618952810829,0.4339622641509434,-0.10282065167008692,-1.5635503817198044
15,variant_increase_associated_with_improvement,0.6256002010123725,0.338560355121858,2.1645805133035845,1.0,True,85,1.0,85,2.136949062347412,2.53710675239563,0.40015751123428345,0.4684290885925293,1.1236753463745117,1.1236753463745117,0.11321433633565903,0.06775736808776855,0.7498077750205994,0.9019346237182617,0.37080109119415283,0.4641316533088684,0.29166666666666663,0.0625,0.2444444444444444,1.2202507049058502,0.05300127713920817,0.0625,-0.010131971051511283,-0.7309307069207929,0.6256002010123725,0.4339622641509434,0.338560355121858,2.1645805133035845,0.39418044824323417,0.4339622641509434,-0.07028120810361965,-1.131771158816998
16,variant_increase_associated_with_improvement,0.45495577145608607,0.03708852957241869,-0.2687372001393617,1.0,True,85,1.0,85,2.129404306411743,5.9037041664123535,3.774299144744873,2.056387186050415,0.9579707384109497,0.9579707384109497,3.7949767112731934,1.711609125137329,3.8581130504608154,2.1967196464538574,3.87712025642395,2.434051990509033,0.06380952380952382,0.0625,0.0013968253968254037,-0.6015417351996075,0.14583333333333331,0.0625,0.08888888888888886,-0.1686094062963516,0.45495577145608607,0.4339622641509434,0.03708852957241869,-0.2687372001393617,0.4428940702793353,0.4339622641509434,0.015779524160159014,-0.32486220648057573
17,neutral_or_degenerate,,,,,True,9,0.10588235294117647,10,0.0,0.018003210425376892,0.018003210425376892,0.0,0.0,0.0,0.03039531782269478,0.0,0.0061464933678507805,0.0,0.015901466831564903,0.0,0.0625,0.0625,0.0,-0.4264454287387843,0.06896551724137931,0.0625,0.00689655172413793,0.49933370935546423,0.4281104730653541,0.4339622641509434,-0.010338164251207779,-1.0000333670717503,0.4470842916259935,0.4339622641509434,0.02318224853925516,0.6636490691437612
18,variant_increase_associated_with_regression,0.5416666666666666,0.5111111111111111,2.4521796897075276,1.0,True,85,1.0,85,2.1043341159820557,1.7652099132537842,-0.3391244411468506,-0.10538125038146973,0.008646905422210693,0.008646905422210693,-0.32309576869010925,-0.31075000762939453,-0.0152069590985775,0.09490013122558594,-0.6266745924949646,-0.27978968620300293,0.5416666666666666,0.0625,0.5111111111111111,2.4521796897075276,0.08680555555555555,0.0625,0.02592592592592592,-0.5040749194871109,0.5880955918599547,0.4339622641509434,0.27230221228592005,1.8087957639433556,0.3642698985832814,0.4339622641509434,-0.12312317916953622,-1.562955410359949
19,variant_increase_associated_with_improvement,0.5318509751379652,0.1729367227437385,1.1432427772152771,1.0,True,85,1.0,85,2.277167558670044,2.9469499588012695,0.6697826385498047,0.7692193984985352,0.8552216291427612,0.8552216291427612,0.4503732919692993,0.582100510597229,0.9533324837684631,0.8170161247253418,0.6594409942626953,0.7879493236541748,0.12237762237762238,0.0625,0.06386946386946388,-0.28980045583429975,0.07045454545454546,0.0625,0.008484848484848494,-0.5796868546395874,0.5318509751379652,0.4339622641509434,0.1729367227437385,1.1432427772152771,0.3896283348873708,0.4339622641509434,-0.0783232750323116,-1.212855649070917
20,variant_increase_associated_with_improvement,0.5247252095425755,0.16034787019188337,0.900575480602169,1.0,True,85,1.0,85,1.832971215248108,2.3939082622528076,0.5609371662139893,0.6247806549072266,1.0158555507659912,1.0158555507659912,0.4928496778011322,0.6701492071151733,0.6916225552558899,0.7598576545715332,0.4985046982765198,0.404807448387146,0.21014492753623187,0.0625,0.157487922705314,0.3609931219592177,0.08333333333333334,0.0625,0.022222222222222233,-0.527471734158964,0.5247252095425755,0.4339622641509434,0.16034787019188337,0.900575480602169,0.4087224341354961,0.4339622641509434,-0.044590366360623614,-1.001132412781488
21,variant_increase_associated_with_regression,0.5769230769230769,0.5487179487179487,2.6677858293684267,1.0,True,85,1.0,85,1.9445797204971313,3.277164936065674,1.3325854539871216,1.2220687866210938,2.2397103309631348,2.2397103309631348,1.2551549673080444,1.2279479503631592,1.5810402631759644,1.7827248573303223,1.159058928489685,0.9796925783157349,0.5769230769230769,0.0625,0.5487179487179487,2.6677858293684267,0.05625,0.0625,-0.006666666666666665,-0.7543997497621189,0.5753570699604698,0.4339622641509434,0.24979749026349654,1.6961641935843672,0.3710393502264963,0.4339622641509434,-0.11116381459985654,-1.63754730709357
22,variant_increase_associated_with_improvement,0.6176945437054396,0.32459369387961,2.537064165395256,1.0,True,85,1.0,85,1.9834930896759033,2.269059181213379,0.28556597232818604,0.32154417037963867,0.09444046020507812,0.09444046020507812,0.38559162616729736,0.41976869106292725,0.5831953287124634,0.3915421962738037,-0.029900578781962395,0.08480095863342285,0.07941176470588235,0.0625,0.018039215686274503,-0.4982134307493236,0.10096153846153846,0.0625,0.041025641025641026,-0.40671223954566654,0.6176945437054396,0.4339622641509434,0.32459369387961,2.537064165395256,0.34485436127904034,0.4339622641509434,-0.15742396174036208,-1.951024889701117
23,neutral_or_degenerate,,,,,True,16,0.18823529411764706,17,0.033271852880716324,0.006510598585009575,-0.02676125057041645,0.0,0.0,0.0,-0.011191185563802719,0.0,-0.04861864447593689,0.0,-0.027358071878552437,0.0,0.06451612903225806,0.0625,0.0021505376344086004,0.27435216222641096,0.0625,0.0625,0.0,-0.274351670631791,0.41544305638408047,0.4339622641509434,-0.0327172670547912,-0.7792504027423046,0.47007883420926894,0.4339622641509434,0.0638059404363751,0.04814704347931172
24,variant_increase_associated_with_improvement,0.6260504548964378,0.3393558036503735,2.2191742529914635,1.0,True,85,1.0,85,1.6494221687316895,3.9534506797790527,2.3040287494659424,2.1601133346557617,2.5616846084594727,2.5616846084594727,2.3446638584136963,2.4135494232177734,2.6343026161193848,2.6362245082855225,1.9930059909820557,1.9042227268218994,0.17045454545454547,0.0625,0.11515151515151517,0.12638789804075604,0.07993730407523511,0.0625,0.018599791013584117,-0.48487174864151705,0.6260504548964378,0.4339622641509434,0.3393558036503735,2.2191742529914635,0.3815949749406356,0.4339622641509434,-0.0925155442715438,-1.3125515609160074
25,variant_increase_associated_with_regression,0.10101010101010101,0.041077441077441074,-0.3892856521009921,1.0,True,85,1.0,85,1.78857421875,2.3535335063934326,0.5649591088294983,0.5578649044036865,0.4386686086654663,0.4386686086654663,0.25210559368133545,0.25648581981658936,0.754292368888855,0.5802992582321167,0.7410765290260315,0.766593337059021,0.10101010101010101,0.0625,0.041077441077441074,-0.3892856521009921,0.08712121212121213,0.0625,0.02626262626262627,-0.5081672396938651,0.43402255457056665,0.4339622641509434,0.00010651307466773008,-0.531978280378248,0.42792561353395564,0.4339622641509434,-0.010664749423345062,-0.7255046695833928
26,variant_increase_associated_with_regression,0.29,0.24266666666666664,0.9819261456016544,1.0,True,85,1.0,85,2.386596202850342,3.0807912349700928,0.694195032119751,0.49470973014831543,0.7780420780181885,0.7780420780181885,0.41226926445961,0.41510629653930664,0.8230372071266174,0.6177399158477783,0.8717516660690308,0.6032723784446716,0.29,0.0625,0.24266666666666664,0.9819261456016544,0.09475806451612903,0.0625,0.034408602150537634,-0.4432442711537364,0.4536368688903839,0.4339622641509434,0.03475846837301154,-0.300909607192229,0.4560570424860301,0.4339622641509434,0.039034108391986434,-0.15447501292749907
27,variant_increase_associated_with_regression,0.125,0.06666666666666667,-0.11625646411510217,1.0,True,85,1.0,85,1.9648572206497192,3.1347897052764893,1.1699328422546387,1.0133116245269775,0.9484618306159973,0.9484618306159973,0.9225700497627258,1.0107502937316895,1.296649694442749,1.0133116245269775,1.334910273551941,1.0085258483886719,0.125,0.0625,0.06666666666666667,-0.11625646411510217,0.09259259259259259,0.0625,0.03209876543209876,-0.5130614739751215,0.4517063530119664,0.4339622641509434,0.031347890321140576,-0.29493156305996354,0.4649684368446156,0.4339622641509434,0.054777571758820844,-0.04955098688894781
28,variant_increase_associated_with_improvement,0.5360904541601551,0.180426469016274,1.002949144830798,1.0,True,85,1.0,85,1.9306071996688843,3.0909006595611572,1.1602931022644043,1.1706562042236328,0.841600775718689,0.841600775718689,0.96659255027771,1.013798475265503,1.4705661535263062,1.5467076301574707,1.1373639106750488,0.871349573135376,0.08514492753623187,0.0625,0.024154589371980666,-0.48047062279406877,0.09761904761904762,0.0625,0.03746031746031746,-0.3886964653587351,0.5360904541601551,0.4339622641509434,0.180426469016274,1.002949144830798,0.3782350637576057,0.4339622641509434,-0.09845138736156332,-1.4431084765506268
29,variant_increase_associated_with_regression,0.53125,0.5,2.3906517975991437,1.0,True,21,0.24705882352941178,22,0.0008802888914942741,0.08018464595079422,0.07930435240268707,0.0,0.21329127252101898,0.21329127252101898,0.05213329941034317,0.0,0.04113113135099411,0.0,0.12680907547473907,0.0,0.53125,0.0625,0.5,2.3906517975991437,0.05208333333333333,0.0625,-0.011111111111111117,-1.2851488430981794,0.4114508679726071,0.4339622641509434,-0.039770133248394145,-1.2583000821515582,0.4658851201448047,0.4339622641509434,0.05639704558915496,0.6623532799163951
30,variant_increase_associated_with_improvement,0.5347022525181208,0.17797397944868,1.130888678380247,1.0,True,85,1.0,85,1.9716864824295044,2.8990671634674072,0.9273809790611267,0.7261313199996948,1.0303874015808105,1.0303874015808105,0.8833881616592407,0.7351453900337219,1.0689815282821655,0.9249978065490723,0.8559461236000061,0.6874212622642517,0.13846153846153847,0.0625,0.08102564102564104,0.020972985882638913,0.10714285714285714,0.0625,0.04761904761904761,-0.384490854173208,0.5347022525181208,0.4339622641509434,0.17797397944868,1.130888678380247,0.4155271381172254,0.4339622641509434,-0.032568722659568464,-0.8657823761425071
31,neutral_or_degenerate,,,,,True,12,0.1411764705882353,13,0.00736269261687994,0.012681753374636173,0.005319060757756233,0.0,0.0,0.0,0.005517404060810804,0.0,0.009347704239189625,0.0,0.002386694075539708,0.0,0.06451612903225806,0.0625,0.0021505376344086004,-0.301831047892484,0.06666666666666667,0.0625,0.004444444444444444,-0.2566788518864153,0.4607495171981836,0.4339622641509434,0.0473241470501243,0.00858692028958859,0.4329136336808971,0.4339622641509434,-0.0018525804970818498,-0.6603924496798156
32,variant_increase_associated_with_regression,0.09475806451612903,0.034408602150537634,-0.29964523491133294,1.0,True,38,0.4470588235294118,39,0.003555281786248088,0.16375143826007843,0.16019615530967712,0.0,0.17103800177574158,0.17103800177574158,0.15697969496250153,0.0,0.1390479952096939,0.0,0.17890341579914093,0.0,0.09475806451612903,0.0625,0.034408602150537634,-0.29964523491133294,0.065,0.0625,0.002666666666666669,-0.3639974409443685,0.42701263240015597,0.4339622641509434,-0.012277682759724485,-0.7771635998191985,0.4533643371606875,0.4339622641509434,0.03427699565054793,0.05386815640615037
33,variant_increase_associated_with_improvement,0.5613538708044395,0.22505850508784317,1.323291561566588,1.0,True,85,1.0,85,1.758070468902588,2.8224196434020996,1.0643492937088013,0.9956055879592896,0.12265080213546753,0.12265080213546753,0.9289088845252991,1.0023963451385498,1.3734327554702759,1.2190755605697632,1.025605320930481,0.8752058148384094,0.05846153846153847,0.0625,-0.0043076923076923014,-0.6526746642052156,0.19642857142857142,0.0625,0.14285714285714285,0.25490556622751537,0.5613538708044395,0.4339622641509434,0.22505850508784317,1.323291561566588,0.37697951949459285,0.4339622641509434,-0.10066951555955266,-1.3460028682665226
34,neutral_or_degenerate,,,,,True,25,0.29411764705882354,26,0.01986168883740902,0.061727747321128845,0.041866056621074677,0.0,0.0,0.0,0.01628090813755989,0.0,-0.0006098199519328773,0.0,0.10280711948871613,0.0,0.0625,0.0625,0.0,-0.42221664645555584,0.06896551724137931,0.0625,0.00689655172413793,0.5303191156558823,0.3890927630389052,0.4339622641509434,-0.0792694519646008,-1.4896358737077577,0.518154931115485,0.4339622641509434,0.14874037830402356,1.1672854415607858
35,variant_increase_associated_with_improvement,0.5731740951143336,0.24594090136865598,1.3757273997378492,1.0,True,85,1.0,85,2.2952311038970947,2.6081230640411377,0.3128918707370758,0.3040027618408203,0.7036199569702148,0.7036199569702148,0.08069439232349396,-0.09481155872344971,0.6915736794471741,0.7376360893249512,0.2287181168794632,0.039862871170043945,0.20192307692307693,0.0625,0.14871794871794872,0.4157569553800996,0.059482758620689656,0.0625,-0.0032183908045977003,-0.7034448717686587,0.5731740951143336,0.4339622641509434,0.24594090136865598,1.3757273997378492,0.3386691050599361,0.4339622641509434,-0.16835124772744628,-1.9896056520069618
36,variant_decrease_associated_with_regression,0.2,0.14666666666666667,0.32512674186999396,1.0,True,85,1.0,85,2.6475300788879395,2.133026599884033,-0.5145033001899719,-0.409909725189209,-1.1563507318496704,-1.1563507318496704,-0.4583215117454529,-0.43089985847473145,-0.3223201632499695,-0.2308976650238037,-0.6752358675003052,-0.7558454275131226,0.05745341614906832,0.0625,-0.005383022774327125,-0.7025257070959378,0.2,0.0625,0.14666666666666667,0.32512674186999396,0.5439890763323622,0.4339622641509434,0.19438070152050646,1.1817049758466476,0.3938875028406081,0.4339622641509434,-0.07079874498159242,-1.253309696915005
37,variant_increase_associated_with_regression,0.5384615384615384,0.5076923076923077,2.3607183187774727,1.0,True,85,1.0,85,2.737424850463867,2.9423763751983643,0.20495158433914185,0.09023594856262207,0.625546932220459,0.625546932220459,-0.22228336334228516,-0.20009422302246094,0.6178349852561951,0.582085371017456,0.2876029908657074,0.07683932781219482,0.5384615384615384,0.0625,0.5076923076923077,2.3607183187774727,0.10267857142857142,0.0625,0.04285714285714285,-0.37882716044653,0.5110659749689207,0.4339622641509434,0.13621655577842653,0.6273089461554272,0.4392282956671497,0.4339622641509434,0.009303322345297805,-0.41217515351970835
38,variant_decrease_associated_with_regression,0.08680555555555555,0.02592592592592592,-0.5607062926680565,1.0,True,85,1.0,85,5.552077770233154,1.5292401313781738,-4.022838115692139,-0.8096169233322144,-2.6216881275177,-2.6216881275177,-3.668872356414795,-0.5122480392456055,-3.4293856620788574,-0.5108575820922852,-4.9251933097839355,-3.4781088829040527,0.5416666666666666,0.0625,0.5111111111111111,2.500318868173992,0.08680555555555555,0.0625,0.02592592592592592,-0.5607062926680565,0.5390789205053425,0.4339622641509434,0.18570609289277165,1.2091447859424451,0.3832517654697147,0.4339622641509434,-0.08958854767017077,-1.6136456935789016
39,variant_increase_associated_with_regression,1.0,1.0,5.304653525163507,1.0,True,85,1.0,85,2.2333061695098877,2.5366599559783936,0.3033536672592163,0.2532083988189697,1.492248296737671,1.492248296737671,0.12380782514810562,0.002358376979827881,0.5345237851142883,0.41333556175231934,0.22640934586524963,0.2239452600479126,1.0,0.0625,1.0,5.304653525163507,0.047379032258064516,0.0625,-0.016129032258064516,-0.7538051842067971,0.6085350978506713,0.4339622641509434,0.3084120062028526,2.1242412592808866,0.4044421953982271,0.4339622641509434,-0.05215212146313211,-0.9557581070064447
40,neutral_or_degenerate,,,,,True,22,0.25882352941176473,23,0.09947808086872101,0.0,-0.09947808086872101,0.0,0.0,0.0,-0.021397914737462997,0.0,-0.08660780638456345,0.0,-0.19405731558799744,0.0,0.07142857142857142,0.0625,0.00952380952380952,0.5988125017240111,0.0625,0.0625,0.0,-0.4768429996513005,0.4316855344057255,0.4339622641509434,-0.004022222549884992,-0.06068900441179187,0.4401021228338702,0.4339622641509434,0.010847083673170626,-0.6408505019196701
41,variant_increase_associated_with_improvement,0.56552910392966,0.23243475027573274,1.595008575550393,1.0,True,85,1.0,85,1.9932293891906738,2.305640935897827,0.3124113082885742,0.31864070892333984,-0.08805829286575317,-0.08805829286575317,0.25639769434928894,0.3167104721069336,0.5836352705955505,0.606290340423584,0.18718434870243073,0.1747361421585083,0.06173913043478261,0.0625,-0.0008115942028985505,-0.5808079525870277,0.1625,0.0625,0.10666666666666667,-0.026664254967383307,0.56552910392966,0.4339622641509434,0.23243475027573274,1.595008575550393,0.3717933039797667,0.4339622641509434,-0.10983182963574557,-1.6231382740208435
42,variant_increase_associated_with_improvement,0.6265896577343735,0.34030839533072643,2.3028428196520045,1.0,True,85,1.0,85,3.123826265335083,2.775162935256958,-0.3486633598804474,-0.2647991180419922,-0.3574868440628052,-0.3574868440628052,-0.7526606321334839,-0.3555159568786621,0.43030253052711487,0.4096050262451172,-0.5412851572036743,-0.5181571245193481,0.13703703703703704,0.0625,0.07950617283950617,-0.13416815449272684,0.11904761904761904,0.0625,0.06031746031746031,-0.3186272828251578,0.6265896577343735,0.4339622641509434,0.34030839533072643,2.3028428196520045,0.3386781288744254,0.4339622641509434,-0.16833530565518184,-1.7984244956760926
43,variant_increase_associated_with_regression,0.08781362007168458,0.027001194743130223,-0.4909914931397522,1.0,True,85,1.0,85,1.950164794921875,3.792658805847168,1.8424941301345825,1.9019615650177002,1.3263899087905884,1.3263899087905884,1.6848556995391846,1.7653777599334717,1.8276885747909546,1.9326748847961426,2.0458896160125732,1.9678846597671509,0.08781362007168458,0.0625,0.027001194743130223,-0.4909914931397522,0.2916666666666667,0.0625,0.24444444444444446,0.7593165061534888,0.39522791415428177,0.4339622641509434,-0.06843068499410224,-1.1836995067255227,0.5007398313698562,0.4339622641509434,0.11797370208674597,0.5214867232495516
