feature_id,aggregation,analysis_column,selected_category,selected_pr_auc,selected_normalized_effect,selected_effect_to_variability,p_maxT,support_ok,difference_count,difference_proportion,unique_differential_values,base_contribution_mean,variant_contribution_mean,differential_mean,differential_median,regression_differential_mean,regression_differential_median,preserved_success_differential_mean,preserved_success_differential_median,improvement_differential_mean,improvement_differential_median,persistent_failure_differential_mean,persistent_failure_differential_median,variant_increase_associated_with_regression_pr_auc,variant_increase_associated_with_regression_roc_auc,variant_increase_associated_with_regression_baseline,variant_increase_associated_with_regression_normalized_effect,variant_increase_associated_with_regression_effect_to_variability,variant_decrease_associated_with_regression_pr_auc,variant_decrease_associated_with_regression_roc_auc,variant_decrease_associated_with_regression_baseline,variant_decrease_associated_with_regression_normalized_effect,variant_decrease_associated_with_regression_effect_to_variability,variant_increase_associated_with_improvement_pr_auc,variant_increase_associated_with_improvement_roc_auc,variant_increase_associated_with_improvement_baseline,variant_increase_associated_with_improvement_normalized_effect,variant_increase_associated_with_improvement_effect_to_variability,variant_decrease_associated_with_improvement_pr_auc,variant_decrease_associated_with_improvement_roc_auc,variant_decrease_associated_with_improvement_baseline,variant_decrease_associated_with_improvement_normalized_effect,variant_decrease_associated_with_improvement_effect_to_variability,case_id
9442,p80,58594,variant_decrease_associated_with_regression,0.9888518506054224,0.8174490536637911,3.61018883685499,0.0099502487562189,True,1008,1.0,1008,0.8817434310913086,0.836134672164917,-0.0456087589263916,-0.0462009906768798,-0.0435789860785007,-0.028566837310791,0.2606546878814697,0.2290661036968231,0.1600741744041443,0.2797777354717254,-0.0537064485251903,-0.0567001104354858,0.8570726123174368,0.1369410569105691,0.9389312977099236,-1.3404359733019726,-5.935797852468871,0.9888518506054224,0.8630589430894309,0.9389312977099236,0.8174490536637911,3.61018883685499,0.018994304362218,0.7541498429789143,0.0040214477211796,0.0150333123206119,0.1889980374108847,0.0034922769029648,0.2458501570210857,0.0040214477211796,-0.0005313074433219,-0.5060800891147768,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
13439,p95,95359,variant_decrease_associated_with_regression,0.9903306511514413,0.8416644126048487,3.602137595976178,0.0099502487562189,True,1008,1.0,1008,1.3657773733139038,0.9049416184425354,-0.4608358144760132,-0.483180969953537,-0.4287299811840057,-0.4462966024875641,0.0767054334282875,-0.0006319880485534,-0.6241574287414551,-0.5801954865455627,-0.4823818802833557,-0.5019562244415283,0.8630976268460128,0.1349085365853658,0.9389312977099236,-1.2417763603965413,-5.451543623674497,0.9903306511514413,0.8650914634146342,0.9389312977099236,0.8416644126048487,3.602137595976178,0.0039858893505477,0.354419021982952,0.0040214477211796,-3.570194413370961e-05,-0.3481708112166949,0.0073927693142984,0.6455809780170481,0.0040214477211796,0.0033849339279497,-0.2326702591236904,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
13681,p90,79217,variant_decrease_associated_with_regression,0.9882936068659042,0.8083078124291808,3.550945154195501,0.0099502487562189,True,1008,1.0,1008,1.0540144443511963,0.6909066438674927,-0.3631077110767364,-0.3503590822219848,-0.3292636573314667,-0.3271773159503937,-0.0705714151263237,-0.0218068957328796,-0.1539634317159652,-0.1886211037635803,-0.3814572095870971,-0.3768898248672485,0.8816626627835243,0.1600609756097561,0.9389312977099236,-0.9377738969197892,-4.094867178087192,0.9882936068659042,0.8399390243902439,0.9389312977099236,0.8083078124291808,3.550945154195501,0.018046407105798,0.82907133243607,0.0040214477211796,0.0140815877536007,0.1408963628530969,0.0031355290863975,0.17092866756393,0.0040214477211796,-0.0008894956952186,-0.6101267945288246,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
15525,p95,97445,variant_decrease_associated_with_regression,0.9884889331266906,0.8115062799495588,3.5385181225368765,0.0099502487562189,True,1008,1.0,1008,1.0248725414276123,0.7836337685585022,-0.2412387132644653,-0.2175837755203247,-0.2321877926588058,-0.2026339471340179,0.0137452110648155,0.0123644769191741,-0.1712951064109802,-0.1438794732093811,-0.2500086724758148,-0.2260300517082214,0.8827303087939978,0.1636178861788617,0.9389312977099236,-0.9202911934982858,-4.379950973283598,0.9884889331266906,0.8363821138211383,0.9389312977099236,0.8115062799495588,3.5385181225368765,0.0111886818084782,0.5899506505159264,0.0040214477211796,0.0071961731212985,-0.1080692993569676,0.0050781372724268,0.4100493494840735,0.0040214477211796,0.0010609561308619,-0.2605351604570821,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
2264,p80,51416,variant_decrease_associated_with_regression,0.9901680285121444,0.8390014668863657,3.5325816108279358,0.0099502487562189,True,1008,1.0,1008,0.9755297303199768,0.5590912699699402,-0.4164384603500366,-0.4089176058769226,-0.4123597145080566,-0.3972962498664856,-0.139477252960205,-0.153724193572998,-0.4157539904117584,-0.3792693316936493,-0.4237558245658874,-0.4161345064640045,0.8676995421479501,0.1349085365853658,0.9389312977099236,-1.1664199973273175,-5.031212976208439,0.9901680285121444,0.8650914634146342,0.9389312977099236,0.8390014668863657,3.5325816108279358,0.0052110852270646,0.5033647375504711,0.0040214477211796,0.00119444088747,-0.3182092930451591,0.0051105013904009,0.4966352624495289,0.0040214477211796,0.0010934509249516,-0.2763067306433165,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
13439,p99,111743,variant_decrease_associated_with_regression,0.9882167387765102,0.807049097465354,3.5121262061463328,0.0099502487562189,True,1008,1.0,1008,1.6374685764312744,1.183605670928955,-0.4538629949092865,-0.4880356788635254,-0.4090280830860138,-0.4395895004272461,0.3014600872993469,0.1713541746139526,-0.7896373867988586,-0.8755028247833252,-0.4836170375347137,-0.5129420757293701,0.8625788682176099,0.150660569105691,0.9389312977099236,-1.2502710329366389,-5.547982331819932,0.9882167387765102,0.849339430894309,0.9389312977099236,0.807049097465354,3.5121262061463328,0.0035210586276018,0.2696276357110812,0.0040214477211796,-0.0005024095071453,-0.4335497630729964,0.0111980724396685,0.7303723642889188,0.0040214477211796,0.0072056016689,-0.12093685260685,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
13439,p90,78975,variant_decrease_associated_with_regression,0.989545042350797,0.8288000684943007,3.5027405394995577,0.0099502487562189,True,1008,1.0,1008,1.2094557285308838,0.7739366888999939,-0.435519129037857,-0.4493069052696228,-0.4065561592578888,-0.410986453294754,0.0356323011219501,0.0638092160224914,-0.5179993510246277,-0.4874760508537292,-0.4549214243888855,-0.4670806527137756,0.8602918674516687,0.1397357723577235,0.9389312977099236,-1.2877206704789246,-5.544054789969894,0.989545042350797,0.8602642276422764,0.9389312977099236,0.8288000684943007,3.5027405394995577,0.0045497028954611,0.4347240915208614,0.0040214477211796,0.0005303881023069,-0.3535875426640944,0.0059233784663407,0.5652759084791387,0.0040214477211796,0.0019096101425171,-0.2560043193080214,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
6058,p50,6058,variant_decrease_associated_with_regression,0.9880876297451257,0.8049349370764325,3.501310233985247,0.0099502487562189,True,1008,1.0,1008,0.5765451788902283,0.43683922290802,-0.1397059559822082,-0.1342535018920898,-0.0954367592930793,-0.0910665094852447,0.0983750075101852,0.1084151566028595,0.0131509499624371,-0.0030886530876159,-0.1601071655750274,-0.1554714143276214,0.8837304822358705,0.1638719512195122,0.9389312977099236,-0.9039133533876212,-4.9878303329576825,0.9880876297451257,0.8361280487804879,0.9389312977099236,0.8049349370764325,3.501310233985247,0.0124419128203821,0.7891431135038134,0.0040214477211796,0.0084544642853365,-0.0097929353981606,0.0032997375994934,0.2108568864961866,0.0040214477211796,-0.0007246241598625,-0.3248726882068632,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
9150,p99,107454,variant_decrease_associated_with_regression,0.9884826579631532,0.8114035241466329,3.491542893352864,0.0099502487562189,True,1008,1.0,1008,1.764333724975586,1.2109626531600952,-0.553371012210846,-0.5362846255302429,-0.5475712418556213,-0.562279224395752,-0.1021801680326461,-0.1122850179672241,-0.2101027965545654,-0.1453540325164795,-0.5663933753967285,-0.5387356281280518,0.8784459449073744,0.1585365853658536,0.9389312977099236,-0.9904476521417448,-4.614403831244225,0.9884826579631532,0.8414634146341463,0.9389312977099236,0.8114035241466329,3.491542893352864,0.0131276424589366,0.7783759533423059,0.0040214477211796,0.0091429626842082,0.0236144861035283,0.0033081974580491,0.221624046657694,0.0040214477211796,-0.0007161301430623,-0.2726615154729048,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
9150,p95,91070,variant_decrease_associated_with_regression,0.9899838402966098,0.8359853848569854,3.47909172984571,0.0099502487562189,True,1008,1.0,1008,1.4360946416854858,0.9957905411720276,-0.4403040409088135,-0.4124906659126282,-0.4318328499794006,-0.4068718552589416,-0.0309832990169525,-0.028075635433197,-0.1398553848266601,-0.1037776470184326,-0.4531363248825073,-0.4242057800292969,0.871793428273275,0.1384654471544715,0.9389312977099236,-1.0993826120251222,-4.7722735258879245,0.9899838402966098,0.8615345528455285,0.9389312977099236,0.8359853848569854,3.47909172984571,0.0237583617922054,0.7433826828174069,0.0040214477211796,0.019816605514112,0.4906167037729868,0.0035177302451491,0.2566173171825931,0.0040214477211796,-0.0005057513285582,-0.2613273974395297,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
15525,p99,113829,variant_decrease_associated_with_regression,0.9885279617345244,0.8121453734028351,3.4620883281645893,0.0099502487562189,True,1008,1.0,1008,1.3001422882080078,0.950074315071106,-0.3500679731369018,-0.3219895958900451,-0.3503884375095367,-0.3180173635482788,0.0094695724546909,0.0209301114082336,-0.1319499164819717,-0.1054658889770507,-0.3585849404335022,-0.3324396014213562,0.8723956799143069,0.1521849593495935,0.9389312977099236,-1.089520741403225,-4.836632319643772,0.9885279617345244,0.8478150406504065,0.9389312977099236,0.8121453734028351,3.4620883281645893,0.0112468591040019,0.7590847913862718,0.0040214477211796,0.0072545853184191,-0.0991792779630864,0.0033958044652808,0.2409152086137281,0.0040214477211796,-0.0006281694063263,-0.4410794310481634,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
10,p99,98314,variant_decrease_associated_with_regression,0.9892932812896132,0.8246774811174151,3.4430048290482094,0.0099502487562189,True,1008,1.0,1008,1.327570557594299,0.9742441177368164,-0.3533263802528381,-0.3284384608268738,-0.3693834841251373,-0.3208816349506378,0.009389191865921,0.0173209309577941,-0.6401365399360657,-0.3900662064552307,-0.3546628057956695,-0.3368231654167175,0.8803210276847352,0.148119918699187,0.9389312977099236,-0.9597431716624616,-3.94115667967553,0.9892932812896132,0.851880081300813,0.9389312977099236,0.8246774811174151,3.4430048290482094,0.0037096553566031,0.2938537460744728,0.0040214477211796,-0.0003130512839489,-0.2422086433284759,0.0421187591692246,0.7061462539255271,0.0040214477211796,0.0382511363933264,0.8200159807736971,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
7313,p50,7313,variant_decrease_associated_with_regression,0.9884959416598268,0.8116210446796637,3.429637808870554,0.0099502487562189,True,1008,1.0,1008,0.7709633708000183,0.3505280911922455,-0.4204353392124176,-0.4077051281929016,-0.3953059017658233,-0.390396773815155,-0.1805772185325622,-0.1841035932302475,-0.3092822730541229,-0.2951870560646057,-0.4343694746494293,-0.422116219997406,0.8733355102579855,0.1554878048780487,0.9389312977099236,-1.0741310195254876,-4.697790994546994,0.9884959416598268,0.8445121951219512,0.9389312977099236,0.8116210446796637,3.429637808870554,0.0118008912262794,0.6899955136832661,0.0040214477211796,0.0078108544479199,0.179812880602988,0.0038058210792774,0.3100044863167339,0.0040214477211796,-0.0002164972743728,-0.4001532396636071,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
13439,p70,46207,variant_decrease_associated_with_regression,0.988573510549882,0.8128912352543171,3.394012814752076,0.0099502487562189,True,1008,1.0,1008,0.8962897658348083,0.5314772129058838,-0.3648125827312469,-0.3846996426582336,-0.3303364813327789,-0.3399998545646667,0.0259860157966613,0.0624145865440368,-0.2276484966278076,-0.2895574569702148,-0.3851966857910156,-0.4047700762748718,0.8594247729749951,0.142530487804878,0.9389312977099236,-1.3019193425344555,-5.580709255979665,0.988573510549882,0.8574695121951219,0.9389312977099236,0.8128912352543171,3.394012814752076,0.0177687727480918,0.6796769851951547,0.0040214477211796,0.0138028323957961,0.2345270454873014,0.0038335520330132,0.3203230148048452,0.0040214477211796,-0.0001886543517794,-0.4909176513937033,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
14336,p95,96256,variant_decrease_associated_with_regression,0.9875164370520338,0.7955816567270542,3.8557287302946697,0.0199004975124378,True,1008,1.0,1007,1.5043823719024658,1.0089493989944458,-0.4954331517219543,-0.4331637620925903,-0.4385853409767151,-0.3871927261352539,-0.0276418700814247,-0.0457577109336853,-0.4046701192855835,-0.468640923500061,-0.5246949195861816,-0.4601324796676636,0.872600688101477,0.1671747967479674,0.9389312977099236,-1.086163732338315,-5.288043199192474,0.9875164370520338,0.8328252032520326,0.9389312977099236,0.7955816567270542,3.8557287302946697,0.0069656490173158,0.5648272768057425,0.0040214477211796,0.0029560890537249,-0.1474794749175852,0.0046762461589718,0.4351727231942575,0.0040214477211796,0.0006574423076622,-0.2535514903634197,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
12197,p99,110501,variant_decrease_associated_with_regression,0.987982172097548,0.8032080680973488,3.612142138846649,0.0199004975124378,True,1008,1.0,1008,1.4375157356262207,0.8729956150054932,-0.5645201802253723,-0.534451961517334,-0.5446729063987732,-0.5326573252677917,-0.2134315073490142,-0.2262243330478668,-0.4268383085727691,-0.4306764602661133,-0.5792078375816345,-0.5400422811508179,0.8801324781485487,0.1653963414634146,0.9389312977099236,-0.9628306703175158,-4.474373445774635,0.987982172097548,0.8346036585365854,0.9389312977099236,0.8032080680973488,3.612142138846649,0.0079064477896494,0.6711529834006281,0.0040214477211796,0.0039006864752065,-0.1209270435661784,0.0038253153930889,0.3288470165993719,0.0040214477211796,-0.0001969242486617,-0.2763539094435752,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
14336,p60,30720,variant_decrease_associated_with_regression,0.9876237443906491,0.7973388143968816,3.608438060549948,0.0199004975124378,True,1008,1.0,1008,0.9150350093841552,0.4292918443679809,-0.4857431948184967,-0.4743607640266418,-0.4611149430274963,-0.4564681053161621,-0.1571616530418396,-0.1651711761951446,-0.3277990818023681,-0.392885684967041,-0.5016108751296997,-0.4905964434146881,0.8747887388612796,0.1636178861788617,0.9389312977099236,-1.0503344011465467,-4.90758958470805,0.9876237443906491,0.8363821138211383,0.9389312977099236,0.7973388143968816,3.608438060549948,0.0231705698336849,0.6666666666666666,0.0040214477211796,0.0192264402367818,0.2463788651295721,0.0039384873029029,0.3333333333333333,0.0040214477211796,-8.329538631816331e-05,-0.397562682097092,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
8370,p95,90290,variant_decrease_associated_with_regression,0.9878259272979776,0.800649559504381,3.554304126757037,0.0199004975124378,True,1008,1.0,1008,1.3341991901397705,0.8573581576347351,-0.4768410325050354,-0.4411716759204864,-0.4480661451816559,-0.3967525959014892,-0.0363499037921428,-0.0298327505588531,-0.265346884727478,-0.4033666849136352,-0.4967077672481537,-0.4657287001609802,0.8813190171892102,0.1664126016260162,0.9389312977099236,-0.9434010935266826,-4.262897119901613,0.9878259272979776,0.8335873983739838,0.9389312977099236,0.800649559504381,3.554304126757037,0.0119523971824585,0.6567967698519516,0.0040214477211796,0.0079629721374348,0.0577454356467915,0.0039686474927119,0.3432032301480484,0.0040214477211796,-5.3013419161383725e-05,-0.3996333072478871,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
13681,p80,62833,variant_decrease_associated_with_regression,0.9878897685634366,0.801694960226274,3.548337055876751,0.0199004975124378,True,1008,1.0,1008,0.8752526044845581,0.5808582901954651,-0.2943942844867706,-0.2900590896606445,-0.2705171108245849,-0.2676686644554138,-0.0378173999488353,-0.0425092875957489,-0.0651889666914939,-0.0367034673690795,-0.3087504804134369,-0.3032869100570678,0.8759203438737431,0.1600609756097561,0.9389312977099236,-1.0318043690674576,-4.556320667011949,0.9878897685634366,0.8399390243902439,0.9389312977099236,0.801694960226274,3.548337055876751,0.0277519490737429,0.8721399730820996,0.0040214477211796,0.0238263176433542,0.4228472522542195,0.0029750453315557,0.1278600269179004,0.0040214477211796,-0.0010506274329197,-0.5887887188435247,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
5373,p70,38141,variant_decrease_associated_with_regression,0.9879267439609116,0.8023004323599296,3.5444327669728533,0.0199004975124378,True,1008,1.0,1008,0.6677140593528748,0.5753035545349121,-0.0924104526638984,-0.089165598154068,-0.0521920658648014,-0.0424857139587402,0.1523897498846054,0.1179640591144561,0.0329608730971813,0.0384614467620849,-0.1115041673183441,-0.1129975914955139,0.8781527819729753,0.1626016260162601,0.9389312977099236,-0.9952481951925296,-4.659637481328235,0.9879267439609116,0.8373983739837398,0.9389312977099236,0.8023004323599296,3.5444327669728533,0.0117988379677316,0.7828622700762674,0.0040214477211796,0.0078087928989607,-0.0066302727931201,0.00337828347216,0.2171377299237326,0.0040214477211796,-0.0006457611436993,-0.2883392728646844,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
3569,p50,3569,variant_increase_associated_with_regression,0.9878964565042364,0.8018044752568712,3.499979411794105,0.0199004975124378,True,1008,1.0,1008,0.4892914891242981,0.6644455790519714,0.1751541048288345,0.039544865489006,0.1207053810358047,0.0084402710199356,-0.2057736217975616,-0.2335982620716095,-0.0953005254268646,-0.0123974382877349,0.2024765759706497,0.0656866729259491,0.9878964565042364,0.8358739837398373,0.9389312977099236,0.8018044752568712,3.499979411794105,0.8769910745042073,0.1641260162601626,0.9389312977099236,-1.0142711549936054,-4.789812916964037,0.0036279453271176,0.281740690892777,0.0040214477211796,-0.0003950912327998,-0.2914085600367566,0.011619109450104,0.718259309107223,0.0040214477211796,0.0076283386941825,-0.1206332432734087,codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions
