feature_id,selected_category,selected_pr_auc,selected_normalized_effect,selected_effect_to_variability,p_maxT,support_ok,difference_count,difference_proportion,unique_differential_values,base_contribution_mean,variant_contribution_mean,differential_mean,differential_median,regression_differential_mean,regression_differential_median,preserved_success_differential_mean,preserved_success_differential_median,improvement_differential_mean,improvement_differential_median,persistent_failure_differential_mean,persistent_failure_differential_median,variant_increase_associated_with_regression_pr_auc,variant_increase_associated_with_regression_baseline,variant_increase_associated_with_regression_normalized_effect,variant_increase_associated_with_regression_effect_to_variability,variant_decrease_associated_with_regression_pr_auc,variant_decrease_associated_with_regression_baseline,variant_decrease_associated_with_regression_normalized_effect,variant_decrease_associated_with_regression_effect_to_variability,variant_increase_associated_with_improvement_pr_auc,variant_increase_associated_with_improvement_baseline,variant_increase_associated_with_improvement_normalized_effect,variant_increase_associated_with_improvement_effect_to_variability,variant_decrease_associated_with_improvement_pr_auc,variant_decrease_associated_with_improvement_baseline,variant_decrease_associated_with_improvement_normalized_effect,variant_decrease_associated_with_improvement_effect_to_variability
20,variant_decrease_associated_with_regression,0.8900632318549183,0.6115567525540447,2.8169828525945615,1.0,True,155,1.0,155,0.7890452146530151,0.41248613595962524,-0.3765590488910675,-0.2392585277557373,-0.43487653136253357,-0.34262746572494507,-0.13335619866847992,-0.1176803708076477,-0.3301052451133728,-0.3301052451133728,-0.39119693636894226,-0.23614582419395447,0.6471972441427223,0.7169811320754716,-0.24656973736238105,-1.6524416359937855,0.8900632318549183,0.7169811320754716,0.6115567525540447,2.8169828525945615,0.016129032258064516,0.00980392156862745,0.006387735547748323,-0.30740202651488957,0.024390243902439025,0.00980392156862745,0.01473074136681961,-0.20724793969219754
21,variant_decrease_associated_with_regression,0.7754783652098626,0.20669022374151458,0.633549536893035,1.0,True,155,1.0,155,1.6371327638626099,0.7291190028190613,-0.9080139398574829,-0.8916203379631042,-0.9958704710006714,-1.0164116621017456,-0.9066294431686401,-0.9089483618736267,-0.7117562294006348,-0.7117562294006348,-0.8771076202392578,-0.8636033535003662,0.6950530208094026,0.7169811320754716,-0.07747932647344408,-0.6832398800152476,0.7754783652098626,0.7169811320754716,0.20669022374151458,0.633549536893035,0.02702702702702703,0.00980392156862745,0.017393631255017396,-0.23486366467203873,0.015151515151515152,0.00980392156862745,0.0054005400540054005,-0.26650961801324147
22,variant_decrease_associated_with_regression,0.8344825646519141,0.4151717284367631,1.7348460849855771,1.0,True,155,1.0,155,1.2116814851760864,1.0018428564071655,-0.2098385989665985,-0.1864473819732666,-0.3735734224319458,-0.32628026604652405,-0.19569335877895355,-0.1696375608444214,-0.17254579067230225,-0.17254579067230225,-0.15070541203022003,-0.14799785614013672,0.6788133024748093,0.7169811320754716,-0.13485966458900692,-1.0289984449226772,0.8344825646519141,0.7169811320754716,0.4151717284367631,1.7348460849855771,0.01818181818181818,0.00980392156862745,0.00846084608460846,-0.27816552634522335,0.020833333333333332,0.00980392156862745,0.011138613861386136,-0.3345145791778181
23,neutral_or_degenerate,,,,,False,4,0.025806451612903226,5,0.0019846137147396803,5.383862662711181e-05,-0.0019307752372696996,0.0,-0.0014633183600381017,0.0,0.0,0.0,0.0,0.0,-0.0024125154595822096,0.0,0.7116816897104882,0.7169811320754716,-0.018724696356274943,-0.6391011216967306,0.724428997020854,0.7169811320754716,0.02631578947368412,0.6390910880076173,0.01,0.00980392156862745,0.00019801980198019836,-0.07082424758233796,0.009900990099009901,0.00980392156862745,9.802960494069234e-05,-0.16634707973264606
24,variant_decrease_associated_with_regression,0.7979166054425059,0.2859720058968542,1.0925171600428067,1.0,True,155,1.0,155,1.6819875240325928,1.1400420665740967,-0.5419453978538513,-0.5824184417724609,-0.6521874666213989,-0.617704451084137,-0.5404014587402344,-0.6302757263183594,-0.34020888805389404,-0.34020888805389404,-0.502694845199585,-0.5682052373886108,0.6984312583548239,0.7169811320754716,-0.06554288714628874,-0.6217078864407413,0.7979166054425059,0.7169811320754716,0.2859720058968542,1.0925171600428067,0.02857142857142857,0.00980392156862745,0.01895332390381895,-0.23378658236810682,0.014705882352941176,0.00980392156862745,0.0049504950495049506,-0.3733724617948448
25,neutral_or_degenerate,,,,,True,9,0.05806451612903226,10,0.004539343528449535,2.1142825062270276e-05,-0.004518201109021902,0.0,-0.00995821412652731,0.0,0.0,0.0,0.0,0.0,-0.0031872179824858904,0.0,0.706323271039376,0.7169811320754716,-0.03765777566087137,-0.9048448206595222,0.7318768619662364,0.7169811320754716,0.052631578947368626,0.8687406151243691,0.010416666666666666,0.00980392156862745,0.0006188118811881184,-0.12320530088419931,0.009900990099009901,0.00980392156862745,9.802960494069234e-05,-0.2127145423605761
26,variant_increase_associated_with_improvement,0.015384615384615385,0.005635948210205637,-0.27479603549288006,1.0,True,155,1.0,155,0.9314980506896973,1.352253794670105,0.4207558035850525,0.3951551914215088,0.36657020449638367,0.33296066522598267,0.5233601331710815,0.43069106340408325,0.2522594928741455,0.2522594928741455,0.42757245898246765,0.37113672494888306,0.6800939519049325,0.7169811320754716,-0.13033470326923832,-1.0931180580788336,0.7647178773527037,0.7169811320754716,0.1686698333128865,0.5001129406244584,0.015384615384615385,0.00980392156862745,0.005635948210205637,-0.27479603549288006,0.02631578947368421,0.00980392156862745,0.016675351745700884,-0.19213956575837146
27,variant_decrease_associated_with_improvement,0.07692307692307693,0.06778370144706779,0.1679070194234145,1.0,True,155,1.0,155,1.385917067527771,0.8840129375457764,-0.5019040703773499,-0.5574886798858643,-0.5886854529380798,-0.6913866996765137,-0.6769970655441284,-0.7031077146530151,-0.91997230052948,-0.91997230052948,-0.43911054730415344,-0.5105801820755005,0.7906436097676631,0.7169811320754716,0.2602740878457432,0.929639472753202,0.7126512933375099,0.7169811320754716,-0.015298763540798278,-0.4628626003432902,0.011111111111111112,0.00980392156862745,0.0013201320132013206,-0.42580191878580376,0.07692307692307693,0.00980392156862745,0.06778370144706779,0.1679070194234145
28,neutral_or_degenerate,,,,,False,1,0.0064516129032258064,2,0.0012571754632517695,0.0,-0.0012571754632517695,0.0,-0.00512795289978385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7116816897104882,0.7169811320754716,-0.018724696356274943,-0.6546535131752755,0.724428997020854,0.7169811320754716,0.02631578947368412,0.6546426382174153,0.00980392156862745,0.00980392156862745,0.0,0.0,0.00980392156862745,0.00980392156862745,0.0,0.0
29,variant_decrease_associated_with_regression,0.8889610000580719,0.6076622002051874,2.66865472061009,1.0,True,155,1.0,155,1.604740858078003,1.1026450395584106,-0.5020957589149475,-0.4277399182319641,-0.5507712364196777,-0.4944544732570648,-0.049672629684209824,-0.006286978721618652,-0.5205110907554626,-0.5205110907554626,-0.5507913827896118,-0.4277399182319641,0.6554843937966066,0.7169811320754716,-0.21728847525198977,-1.3555834744143824,0.8889610000580719,0.7169811320754716,0.6076622002051874,2.66865472061009,0.017857142857142856,0.00980392156862745,0.008132956152758131,-0.3501627476749938,0.02127659574468085,0.00980392156862745,0.01158626500947967,-0.21256317323335536
30,neutral_or_degenerate,,,,,True,40,0.25806451612903225,41,0.0016247075982391834,0.027819037437438965,0.026194332167506218,0.0,0.029336199164390564,0.0,0.005931572522968054,0.0,0.0,0.0,0.028280913829803467,0.0,0.7725958486509629,0.7169811320754716,0.19650533190006894,1.4508952298089606,0.6834522370110857,0.7169811320754716,-0.11846876256083032,-1.4877511492010462,0.009900990099009901,0.00980392156862745,9.802960494069234e-05,-0.38056992537152967,0.013333333333333334,0.00980392156862745,0.0035643564356435654,-0.0625586873566747
31,neutral_or_degenerate,,,,,True,30,0.1935483870967742,31,0.01932397484779358,0.0026071276515722275,-0.01671684719622135,0.0,-0.03083985671401024,0.0,0.00029009979334659874,0.0,0.0,0.0,-0.014094537124037743,0.0,0.7047630760231541,0.7169811320754716,-0.04317046471818855,-0.9242669324466597,0.7686099265922852,0.7169811320754716,0.18242174062607458,1.5245084191963625,0.011494252873563218,0.00980392156862745,0.0017070672584499828,-0.23258903457723856,0.010416666666666666,0.00980392156862745,0.0006188118811881184,-0.202605563502174
32,neutral_or_degenerate,,,,,True,12,0.07741935483870968,13,0.007846033200621605,0.0005621628370136023,-0.007283870596438646,0.0,-0.010871119797229767,0.0,0.0,0.0,0.0,0.0,-0.007088092155754566,0.0,0.7034831876375941,0.7169811320754716,-0.04769273701383401,-1.1076499906739126,0.7420460621801238,0.7169811320754716,0.08856275303643762,0.8881812652073324,0.010526315789473684,0.00980392156862745,0.0007295466388744136,0.17251956407309507,0.00980392156862745,0.00980392156862745,0.0,-0.15116331131959482
33,neutral_or_degenerate,,,,,True,9,0.05806451612903226,10,0.0016319890273734927,0.0030089435167610645,0.0013769546058028936,0.0,0.0016098577762022614,0.0,0.0,0.0,0.0,0.0,0.0015074589755386114,0.0,0.7268638759453059,0.7169811320754716,0.03491902834008095,0.18455587207950774,0.7140632091198713,0.7169811320754716,-0.010309994443121194,-0.6746496799128425,0.009900990099009901,0.00980392156862745,9.802960494069234e-05,-0.1742652822382422,0.010309278350515464,0.00980392156862745,0.0005103603143819536,-0.07069682253273095
34,neutral_or_degenerate,,,,,False,1,0.0064516129032258064,2,0.0,0.0002735965244937688,0.0002735965244937688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041987583972513676,0.0,0.7169811320754716,0.7169811320754716,0.0,0.0,0.7169811320754716,0.7169811320754716,0.0,0.0,0.00980392156862745,0.00980392156862745,0.0,-0.10050369137550341,0.009900990099009901,0.00980392156862745,9.802960494069234e-05,0.10055157425976656
35,variant_decrease_associated_with_regression,0.8263506109232731,0.3864388252622318,1.5294703268966003,1.0,True,155,1.0,155,1.3739163875579834,1.057613730430603,-0.3163025379180908,-0.26420360803604126,-0.4722043573856354,-0.46627292037010193,-0.1513102501630783,-0.1865025758743286,0.18535202741622925,0.18535202741622925,-0.2871170938014984,-0.24106812477111816,0.6189626568026629,0.7169811320754716,-0.3463319459639241,-2.0532724383630763,0.8263506109232731,0.7169811320754716,0.3864388252622318,1.5294703268966003,0.0625,0.00980392156862745,0.053217821782178217,-0.00028270507146996185,0.011494252873563218,0.00980392156862745,0.0017070672584499828,-0.3213916661113791
36,variant_decrease_associated_with_regression,0.9374579463189585,0.7790180769936534,3.6238763479646825,1.0,True,155,1.0,155,1.1387945413589478,1.2128633260726929,0.07406869530677795,0.03966939449310303,-0.04406275600194931,-0.022517621517181396,0.5011786222457886,0.44824397563934326,0.49665164947509766,0.49665164947509766,0.05089803785085678,0.02088642120361328,0.551887405237861,0.7169811320754716,-0.5833311681595577,-3.4602321303647012,0.9374579463189585,0.7169811320754716,0.7790180769936534,3.6238763479646825,0.07142857142857142,0.00980392156862745,0.062234794908062226,0.03126995031285005,0.011235955056179775,0.00980392156862745,0.0014462120369340302,-0.29666244983785117
37,neutral_or_degenerate,,,,,True,26,0.16774193548387098,27,0.019163960590958595,0.0015274741454049945,-0.017636487260460854,0.0,-0.014830775558948517,0.0,0.0,0.0,0.0,0.0,-0.02148599922657013,0.0,0.7166947880672396,0.7169811320754716,-0.001011748829086471,-0.5194899653836411,0.7295430852808621,0.7169811320754716,0.044385567992379554,0.11775189897251814,0.012048192771084338,0.00980392156862745,0.0022664917094119058,-0.09789591800852224,0.01,0.00980392156862745,0.00019801980198019836,-0.3140115275320371
38,neutral_or_degenerate,,,,,True,8,0.05161290322580645,9,0.0023462732788175344,0.000426776910899207,-0.0019194962223991752,0.0,-0.0008483041892759502,0.0,0.0,0.0,0.0,0.0,-0.002626597648486495,0.0,0.7116816897104882,0.7169811320754716,-0.018724696356274943,-0.615881320430222,0.724428997020854,0.7169811320754716,0.02631578947368412,0.6158711493150376,0.010309278350515464,0.00980392156862745,0.0005103603143819536,-0.13446602416836576,0.01,0.00980392156862745,0.00019801980198019836,-0.17071160947424002
39,neutral_or_degenerate,,,,,True,47,0.3032258064516129,48,0.01200901810079813,0.028747251257300377,0.01673823408782482,0.0,0.005378466099500656,0.0,0.02647763304412365,0.0,0.0,0.0,0.019731484353542328,0.0,0.6934483646378453,0.7169811320754716,-0.08314911161294637,-1.3105480124138045,0.7794434899629158,0.7169811320754716,0.2207003312023026,1.7573622005194232,0.012345679012345678,0.00980392156862745,0.0025669233590025664,-0.21517737744783633,0.011235955056179775,0.00980392156862745,0.0014462120369340302,-0.3254004459183586
40,variant_decrease_associated_with_regression,0.9153339308339027,0.7008465556131229,3.038597490972687,1.0,True,155,1.0,155,1.1832925081253052,1.0814907550811768,-0.10180176794528961,-0.11493426561355591,-0.1599959135055542,-0.10518491268157959,0.25088247656822205,0.17039620876312256,-0.06753325462341309,-0.06753325462341309,-0.13262507319450378,-0.14509153366088867,0.5622732039446712,0.7169811320754716,-0.5466346793954949,-3.195482644552167,0.9153339308339027,0.7169811320754716,0.7008465556131229,3.038597490972687,0.024390243902439025,0.00980392156862745,0.01473074136681961,-0.2929586254474662,0.016129032258064516,0.00980392156862745,0.006387735547748323,-0.29070115476359937
41,neutral_or_degenerate,,,,,True,32,0.2064516129032258,33,0.0035400178749114275,0.00919294822961092,0.005652930121868849,0.0,0.0066493782214820385,0.0,0.0,0.0,0.0,0.0,0.006173543632030487,0.0,0.7648193415323505,0.7169811320754716,0.16902834008097203,1.4065312055201902,0.6872111017303454,0.7169811320754716,-0.10518744055277945,-1.530688659117987,0.010101010101010102,0.00980392156862745,0.00030003000300030103,-0.26862708593970475,0.012345679012345678,0.00980392156862745,0.0025669233590025664,-0.15218634201019804
42,neutral_or_degenerate,,,,,True,8,0.05161290322580645,9,0.0009351603221148252,0.0009352992638014257,1.389653476735475e-07,0.0,0.0005839301738888025,0.0,0.0004321667074691504,0.0,0.0,0.0,-0.0002836663625203073,0.0,0.7218031472003668,0.7169811320754716,0.017037786774629374,-0.3436428511780978,0.7344347261477351,0.7169811320754716,0.06166936572199746,0.5015614686073636,0.01,0.00980392156862745,0.00019801980198019836,-0.14285377137057967,0.009900990099009901,0.00980392156862745,9.802960494069234e-05,-0.07083195714370498
43,variant_decrease_associated_with_regression,0.8218696221141906,0.3706059981368068,1.493795584856642,1.0,True,155,1.0,155,1.4398870468139648,0.8013363480567932,-0.6385507583618164,-0.627516508102417,-0.7840331792831421,-0.7623952627182007,-0.6161779165267944,-0.49321943521499634,-0.8700811862945557,-0.8700811862945557,-0.5848450064659119,-0.5879923701286316,0.7086311018927488,0.7169811320754716,-0.02950343997895405,-0.5308598405462773,0.8218696221141906,0.7169811320754716,0.3706059981368068,1.493795584856642,0.012987012987012988,0.00980392156862745,0.0032146071750032154,-0.32758764635209603,0.038461538461538464,0.00980392156862745,0.028941355674028942,0.023265982664645354
