feature_id,selected_category,selected_pr_auc,selected_normalized_effect,selected_effect_to_variability,p_maxT,support_ok,difference_count,difference_proportion,unique_differential_values,base_contribution_mean,variant_contribution_mean,differential_mean,differential_median,regression_differential_mean,regression_differential_median,preserved_success_differential_mean,preserved_success_differential_median,improvement_differential_mean,improvement_differential_median,persistent_failure_differential_mean,persistent_failure_differential_median,variant_increase_associated_with_regression_pr_auc,variant_increase_associated_with_regression_baseline,variant_increase_associated_with_regression_normalized_effect,variant_increase_associated_with_regression_effect_to_variability,variant_decrease_associated_with_regression_pr_auc,variant_decrease_associated_with_regression_baseline,variant_decrease_associated_with_regression_normalized_effect,variant_decrease_associated_with_regression_effect_to_variability,variant_increase_associated_with_improvement_pr_auc,variant_increase_associated_with_improvement_baseline,variant_increase_associated_with_improvement_normalized_effect,variant_increase_associated_with_improvement_effect_to_variability,variant_decrease_associated_with_improvement_pr_auc,variant_decrease_associated_with_improvement_baseline,variant_decrease_associated_with_improvement_normalized_effect,variant_decrease_associated_with_improvement_effect_to_variability
10,variant_decrease_associated_with_improvement,0.1179058521289055,0.11434423376603432,2.839359520776723,1.0,True,1008,1.0,1008,1.554054617881775,1.1256515979766846,-0.4284030497074127,-0.39919400215148926,-0.4524253308773041,-0.40207862854003906,-0.04640801250934601,0.02009761333465576,-1.0228420495986938,-0.6743541359901428,-0.4262752830982208,-0.40071606636047363,0.8914629286526248,0.9389312977099237,-0.7772945433132695,-3.1888930112287666,0.9809433251470335,0.9389312977099237,0.687946949282674,2.688187675992952,0.0033245270263366246,0.004021447721179625,-0.0006997346411209665,-0.24729538298832482,0.1179058521289055,0.004021447721179625,0.11434423376603432,2.839359520776723
11,neutral_or_degenerate,,,,,True,226,0.22420634920634921,227,0.01091552060097456,0.0074704354628920555,-0.0034450851380825043,0.0,0.005742162931710482,0.0,0.002796220127493143,0.0,-0.0037064282223582268,0.0,-0.006620239466428757,0.0,0.9417161461114342,0.9389312977099237,0.04560189257473441,0.21741588548418656,0.938550421805503,0.9389312977099237,-0.00623684293488909,-0.2403033742749313,0.003597110931993109,0.004021447721179625,-0.0004260501275008622,-0.3585959712051282,0.006603814337242705,0.004021447721179625,0.0025927933991696604,-0.18525355827948634
12,neutral_or_degenerate,,,,,True,239,0.2371031746031746,240,0.012546493671834469,0.01350693590939045,0.0009604416554793715,0.0,0.0054200319573283195,0.0,0.00268572848290205,0.0,0.0,0.0,-0.000549359479919076,0.0,0.9409046865025408,0.9389312977099237,0.032314241479105076,0.17809752842603316,0.9398755709391169,0.9389312977099237,0.015462474128038904,0.1089048355110071,0.004665629860031105,0.004021447721179625,0.0006467831434498035,-0.30670397599696286,0.004622496147919877,0.004021447721179625,0.0006034752709935777,-0.22053476262213217
13,variant_decrease_associated_with_regression,0.9564062989755505,0.2861531457246396,1.2438667422189669,1.0,True,1008,1.0,1008,1.9681367874145508,1.2296315431594849,-0.7385052442550659,-0.7372710108757019,-0.7089288830757141,-0.6815618872642517,-0.654535710811615,-0.6588874459266663,-0.6178098320960999,-0.6750953197479248,-0.7505931854248047,-0.7760089635848999,0.9390395785785942,0.9389312977099237,0.0017730992244801016,-0.06132689350214385,0.9564062989755505,0.9389312977099237,0.2861531457246396,1.2438667422189669,0.007748967130011617,0.004021447721179625,0.003742569958262,-0.2028102810643867,0.004331387740895873,0.004021447721179625,0.00031119145990352807,-0.31510694651366106
14,neutral_or_degenerate,,,,,True,141,0.13988095238095238,142,0.0007916846661828458,0.00724825682118535,0.006456572562456131,0.0,0.006956391502171755,0.0,0.0,0.0,0.0,0.0,0.00645619397982955,0.0,0.9461304536709488,0.9389312977099237,0.11788617886178702,1.1055322629727944,0.9318114265041317,0.9389312977099237,-0.11658789099484301,-1.3037486862633363,0.004098360655737705,0.004021447721179625,7.722348476490979e-05,-0.22778709426399327,0.004629629629629629,0.004021447721179625,0.0006106375554558593,-0.19677307801580424
15,neutral_or_degenerate,,,,,True,52,0.051587301587301584,53,0.005028435029089451,0.0001472457661293447,-0.00488119013607502,0.0,-0.0012888578930869699,0.0,-0.0037590947467833757,0.0,0.0,0.0,-0.0061144474893808365,0.0,0.9450370908463382,0.9389312977099237,0.09998236260878864,2.0428152423517667,0.9358268094676584,0.9389312977099237,-0.05083599496709396,-1.7309455809657406,0.004267425320056899,0.004021447721179625,0.0002469707789534952,-0.06425183539356932,0.004032258064516129,0.004021447721179625,1.0853992098293564e-05,-0.29606878262974357
16,neutral_or_degenerate,,,,,True,274,0.2718253968253968,275,0.00997043214738369,0.012304884381592274,0.0023344510700553656,0.0,0.008406132459640503,0.0,0.01569875329732895,0.0,0.0,0.0,4.5811986638000235e-05,0.0,0.9347328453850344,0.9389312977099237,-0.06874965682006141,-0.6940624103589748,0.9453636592570187,0.9389312977099237,0.10532992033368119,0.712996797762665,0.004608294930875576,0.004021447721179625,0.0005892167139073751,-0.42338729975308054,0.004807692307692308,0.004021447721179625,0.0007894191945335958,-0.2205958239936335
17,variant_decrease_associated_with_regression,0.9448635067634891,0.09713992325213337,0.2576649853401827,1.0,True,1008,1.0,1008,1.7395925521850586,1.3205615282058716,-0.41903120279312134,-0.4167991280555725,-0.42818835377693176,-0.4394032955169678,-0.3517480492591858,-0.3665934205055237,-0.6211901903152466,-0.634119987487793,-0.4166320264339447,-0.4088897705078125,0.9263582947830097,0.9389312977099237,-0.2058829229282166,-1.0201099576249417,0.9448635067634891,0.9389312977099237,0.09713992325213337,0.2576649853401827,0.004175949276172446,0.004021447721179625,0.00015512538361324988,-0.3229902109851394,0.010780131411199372,0.004021447721179625,0.006785973126184026,-0.08524553008905476
18,variant_decrease_associated_with_regression,0.9627659615947165,0.3902926211134826,1.503761556334059,1.0,True,1008,1.0,1008,1.609180212020874,1.0762590169906616,-0.5329210758209229,-0.5322272777557373,-0.4880482852458954,-0.5050652623176575,-0.37149375677108765,-0.3571286201477051,-0.4396853446960449,-0.6489343643188477,-0.5516307353973389,-0.5459526777267456,0.9314414871819494,0.9389312977099237,-0.12264564739557854,-0.5767546730118992,0.9627659615947165,0.9389312977099237,0.3902926211134826,1.503761556334059,0.00901299798129609,0.004021447721179625,0.005011704568030797,-0.15126309651357345,0.004882379227465331,0.004021447721179625,0.0008644076765668064,-0.27660964715274694
19,variant_decrease_associated_with_regression,0.9674409600576276,0.4668457209436516,1.8382600051786362,1.0,True,1008,1.0,1008,1.8024734258651733,1.17777419090271,-0.624699056148529,-0.6349599361419678,-0.6418500542640686,-0.6548669338226318,-0.5077993869781494,-0.48763030767440796,-0.8415855765342712,-0.8799371719360352,-0.620662271976471,-0.6309127807617188,0.9304724186586038,0.9389312977099237,-0.13851414446536375,-0.6968502349213013,0.9674409600576276,0.9389312977099237,0.4668457209436516,1.8382600051786362,0.003714583826542122,0.004021447721179625,-0.00030810291440050734,-0.43029922931737385,0.008513582687019301,0.004021447721179625,0.00451027279208129,-0.16955030762085754
20,neutral_or_degenerate,,,,,True,1008,1.0,1008,0.9669602513313293,0.49724918603897095,-0.4697111248970032,-0.4070742130279541,-0.4423195719718933,-0.3292706608772278,-0.5477741956710815,-0.6041118502616882,-0.20336337387561798,-0.2165898084640503,-0.4781745374202728,-0.436010479927063,0.9494214452980033,0.9389312977099237,0.17177616675480423,0.6388731367882626,0.9311452315038602,0.9389312977099237,-0.1274968341242895,-0.4964963936067711,0.008003344992227403,0.004021447721179625,0.003997974918171794,-0.16495225514848746,0.003808011568841928,0.004021447721179625,-0.00021429794030137516,-0.37658535592706854
21,variant_decrease_associated_with_regression,0.9560514693327767,0.280342810324219,1.2547817814040503,1.0,True,1008,1.0,1008,1.8410634994506836,0.9454716444015503,-0.8955918550491333,-0.8643379211425781,-0.8669559955596924,-0.848115086555481,-0.7836360931396484,-0.8423718214035034,-0.9047436118125916,-0.7357916831970215,-0.9074468612670898,-0.8695610761642456,0.9355807963147645,0.9389312977099237,-0.054864460345730816,-0.37054123047964943,0.9560514693327767,0.9389312977099237,0.280342810324219,1.2547817814040503,0.005907408735545065,0.004021447721179625,0.0018935759309779523,-0.3384183052813716,0.006195286195286195,0.004021447721179625,0.002182615749237552,-0.24579391361067685
22,variant_decrease_associated_with_regression,0.9730753928818292,0.5591095584399531,2.2941363431265316,1.0,True,1008,1.0,1008,2.012829065322876,1.1923346519470215,-0.8204944133758545,-0.8475503921508789,-0.7909707427024841,-0.7914887070655823,-0.45517653226852417,-0.49681586027145386,-1.0629271268844604,-0.825431227684021,-0.8371574878692627,-0.8842538595199585,0.9139460814134263,0.9389312977099237,-0.40913291685514525,-1.8445658327552823,0.9730753928818292,0.9389312977099237,0.5591095584399531,2.2941363431265316,0.0045111100302925545,0.004021447721179625,0.000491639411303157,-0.4185482392810163,0.011231419823266501,0.004021447721179625,0.007239083698730565,0.03269363120246335
23,neutral_or_degenerate,,,,,True,82,0.08134920634920635,83,0.007215073332190514,0.00045464508002623916,-0.006760427728295326,0.0,-0.0008681532926857471,0.0,0.0,0.0,0.0,0.0,-0.008884179405868053,0.0,0.9382639071407336,0.9389312977099237,-0.010928520570487462,-0.4519544877420321,0.9397151882440051,0.9389312977099237,0.012836207495583828,0.08978099731897184,0.004418262150220913,0.004021447721179625,0.000398416640733245,-0.11681600122760087,0.0040650406504065045,0.004021447721179625,4.376894374596541e-05,-0.3326097994904191
24,variant_decrease_associated_with_regression,0.9564447327613971,0.286782498967877,1.1715353870384175,1.0,True,1008,1.0,1007,1.8619028329849243,1.2297238111495972,-0.6321790814399719,-0.6264907717704773,-0.5912808179855347,-0.615747332572937,-0.4667654037475586,-0.49365663528442383,-0.44303789734840393,-0.5644180774688721,-0.6500458121299744,-0.635073184967041,0.923268055422954,0.9389312977099237,-0.2564855924491287,-1.3779734982119376,0.9564447327613971,0.9389312977099237,0.286782498967877,1.1715353870384175,0.00942970073404856,0.004021447721179625,0.005430089835262754,-0.13282950271709762,0.003966542638501984,0.004021447721179625,-5.5126772109717444e-05,-0.4805869975660183
25,neutral_or_degenerate,,,,,True,122,0.12103174603174603,123,0.014628087170422077,2.8282689527259208e-05,-0.01459980383515358,0.0,-0.006987398024648428,0.0,0.0,0.0,0.0,0.0,-0.01749354414641857,0.0,0.9363211044864989,0.9389312977099237,-0.04274191403358139,-0.870318561362065,0.9416620120399677,0.9389312977099237,0.044715447154470754,0.724348052444638,0.004709576138147566,0.004021447721179625,0.0006909068627968834,-0.10330076759259499,0.004032258064516129,0.004021447721179625,1.0853992098293564e-05,-0.28156678656535367
26,variant_increase_associated_with_regression,0.9470288728527642,0.13259779296401297,0.5962436998976796,1.0,True,1008,1.0,1008,1.232526183128357,1.5574934482574463,0.32496726512908936,0.34577590227127075,0.3738279342651367,0.367897093296051,0.40682268142700195,0.3702910542488098,0.30025044083595276,0.3781316876411438,0.3071271479129791,0.3383309841156006,0.9470288728527642,0.9389312977099237,0.13259779296401297,0.5962436998976796,0.9562903354787138,0.9389312977099237,0.28425424346393807,1.2705354019405737,0.005145272508145234,0.004021447721179625,0.0011283624375186328,-0.32558832522286163,0.0054489979668117415,0.004021447721179625,0.001433314243932112,-0.36683627971824245
27,variant_decrease_associated_with_improvement,0.026861217294558516,0.022931989369772077,0.8616738671296195,1.0,True,1008,1.0,1008,1.5631600618362427,0.9145331978797913,-0.6486269235610962,-0.63025963306427,-0.6182991862297058,-0.6104031801223755,-0.6642173528671265,-0.673734188079834,-0.7969440817832947,-0.8285371661186218,-0.6577335000038147,-0.640479326248169,0.9527729446042983,0.9389312977099237,0.22665696789538436,1.0169212691835916,0.9373426594504002,0.9389312977099237,-0.026013951499697142,-0.2346825882154772,0.015416645339215057,0.004021447721179625,0.011441207837219962,0.10054055119325415,0.026861217294558516,0.004021447721179625,0.022931989369772077,0.8616738671296195
28,neutral_or_degenerate,,,,,True,22,0.021825396825396824,23,0.0009057783172465861,0.001354104490019381,0.00044832611456513405,0.0,-0.0013611488975584507,0.0,0.0,0.0,0.0,0.0,0.00105889025144279,0.0,0.9392148755485704,0.9389312977099237,0.004643587107840409,-0.13321326450796636,0.9387319482363748,0.9389312977099237,-0.003264347629362036,-0.3280701251086317,0.004032258064516129,0.004021447721179625,1.0853992098293564e-05,-0.1671055613539361,0.004103967168262654,0.004021447721179625,8.285263462172236e-05,-0.06607046359725885
29,variant_decrease_associated_with_regression,0.9457045854029821,0.1109125859738314,0.46758194090523814,1.0,True,1008,1.0,1008,2.364046573638916,1.3598453998565674,-1.0042011737823486,-0.7857201099395752,-1.0182080268859863,-0.725629985332489,-0.921869158744812,-0.7759242057800293,-0.5363695025444031,-0.509096622467041,-1.003225564956665,-0.7999684810638428,0.9470739891252494,0.9389312977099237,0.13333657192595924,0.42776603968067206,0.9457045854029821,0.9389312977099237,0.1109125859738314,0.46758194090523814,0.007849878592912647,0.004021447721179625,0.003843888869869226,-0.15886726928127373,0.0038383452183841566,0.004021447721179625,-0.0001838418130355575,-0.3717111150474859
30,neutral_or_degenerate,,,,,True,303,0.3005952380952381,304,0.008678286336362362,0.015920689329504967,0.007242402993142605,0.0,0.01347325649112463,0.0,0.01392202079296112,0.0,0.06442606449127197,0.0,0.004804697819054127,0.0,0.9378090421432876,0.9389312977099237,-0.018376934903665033,-0.11437818019515406,0.9382163756157973,0.9389312977099237,-0.011706849291319476,-0.22551879331394187,0.058505408062930184,0.004021447721179625,0.054703949414462875,5.752571125491899,0.0036404784098761304,0.004021447721179625,-0.00038250754540027835,-0.36110259485311536
31,variant_decrease_associated_with_improvement,0.006064885898209778,0.002051688936829737,-0.20896605909195187,1.0,True,352,0.3492063492063492,353,0.0356353335082531,0.0032276182901114225,-0.032407719641923904,0.0,-0.025408456102013588,0.0,-0.005002210848033428,0.0,-0.013537291437387466,-0.011740113608539104,-0.03539146110415459,0.0,0.9253969972534308,0.9389312977099237,-0.22162416997507034,-1.7895171067419786,0.9510264586694237,0.9389312977099237,0.198058260711813,1.151417039501702,0.003766279750983384,0.004021447721179625,-0.0002561982580974369,-0.22344756834990065,0.006064885898209778,0.004021447721179625,0.002051688936829737,-0.20896605909195187
32,neutral_or_degenerate,,,,,True,202,0.2003968253968254,203,0.022149324417114258,0.0005870766472071409,-0.0215622466057539,0.0,-0.006482748780399561,0.0,-0.010465347208082676,0.0,0.0,0.0,-0.02688094973564148,0.0,0.9405310021060417,0.9389312977099237,0.026195159486432366,0.25885333209724043,0.9357999963334208,0.9389312977099237,-0.051275060040234334,-0.7683862973332607,0.005145797598627788,0.004021447721179625,0.0011288896481511839,-0.12674085608620372,0.0040650406504065045,0.004021447721179625,4.376894374596541e-05,-0.3335802520101993
33,neutral_or_degenerate,,,,,True,96,0.09523809523809523,97,0.003123036352917552,0.0041518560610711575,0.001028820057399571,0.0,0.004830163437873125,0.0,0.010282598435878754,0.0,0.05913490429520607,0.0,-0.0006636554608121514,0.0,0.9331454378766568,0.9389312977099237,-0.09474345476974466,-1.3935566955008953,0.9375098805345409,0.9389312977099237,-0.02327570624689335,-0.3220747516062633,0.1694560669456067,0.004021447721179625,0.16610259211496983,6.498195852776171,0.003236221273134025,0.004021447721179625,-0.0007883969451440342,-0.2822873738793686
34,neutral_or_degenerate,,,,,True,14,0.013888888888888888,15,0.0005031970213167369,0.0005190392839722335,1.5842211723793298e-05,0.0,0.0002977468247991055,0.0,0.0,0.0,0.0,0.0,-7.708850171184167e-05,0.0,0.9394277912244772,0.9389312977099237,0.008130081300813526,0.30329601471544504,0.9384644065054184,0.9389312977099237,-0.007645343473773812,-0.33855625592016125,0.004048582995951417,0.004021447721179625,2.7244838465352706e-05,-0.14538231595148818,0.0040595399188092015,0.004021447721179625,3.8246001926869796e-05,-0.10875103744020112
35,variant_decrease_associated_with_regression,0.9654152389230584,0.43367453736508055,1.9940275210570628,1.0,True,1008,1.0,1008,1.502441167831421,1.0980355739593506,-0.4044055640697479,-0.3809526264667511,-0.33148419857025146,-0.320844829082489,-0.1695418357849121,-0.17256206274032593,-0.505283534526825,-0.5458508729934692,-0.4331994354724884,-0.3981999158859253,0.9178811168063881,0.9389312977099237,-0.34469671229539567,-1.635497051103631,0.9654152389230584,0.9389312977099237,0.43367453736508055,1.9940275210570628,0.004351119898091766,0.004021447721179625,0.00033100328933574386,-0.38789296651731453,0.006557071451496496,0.004021447721179625,0.002545861780371986,-0.23166052798514367
36,variant_decrease_associated_with_regression,0.9433867546489586,0.07295810737669699,0.35433946770542163,1.0,True,1008,1.0,1008,1.5273934602737427,1.2897673845291138,-0.23762597143650055,-0.19536703824996948,-0.2128511220216751,-0.16775399446487427,-0.1871909499168396,-0.11970430612564087,-0.04890696331858635,0.24338698387145996,-0.2476767897605896,-0.21010982990264893,0.9351925832347567,0.9389312977099237,-0.06122144953085861,-0.45942969201565426,0.9433867546489586,0.9389312977099237,0.07295810737669699,0.35433946770542163,0.013468430898710292,0.004021447721179625,0.009485127120373993,0.00585408468487029,0.005186829975684211,0.004021447721179625,0.0011700877010234472,-0.30968124338392566
37,neutral_or_degenerate,,,,,True,307,0.30456349206349204,308,0.034289874136447906,0.004832454025745392,-0.029457418248057365,0.0,-0.01183577161282301,0.0,-0.010303381830453873,0.0,-0.035647399723529816,0.0,-0.03567924723029137,0.0,0.9358552279659228,0.9389312977099237,-0.050370642058014344,-0.47278244595714014,0.9414182392082581,0.9389312977099237,0.04072366703522571,0.19677529245573436,0.004080462478596227,0.004021447721179625,5.925304042097602e-05,-0.2459850652912571,0.006014116969173149,0.004021447721179625,0.0020007150188467954,-0.26186190209861177
38,neutral_or_degenerate,,,,,True,228,0.2261904761904762,229,0.01612529158592224,0.0005455856444314122,-0.015579705126583576,0.0,-0.008352139964699745,0.0,-0.0028721329290419817,0.0,0.00284586357884109,0.0,-0.018320726230740547,0.0,0.9348632998491408,0.9389312977099237,-0.06661346497031875,-0.8330657578292399,0.9473317714624668,0.9389312977099237,0.13755775769789425,1.2098504161977852,0.04056437389770723,0.004021447721179625,0.03669047500361991,2.7032214293065797,0.003164149687629848,0.004021447721179625,-0.0008607595330122928,-0.22998278439323971
39,neutral_or_degenerate,,,,,True,399,0.3958333333333333,400,0.018872873857617378,0.12159017473459244,0.1027173101902008,0.0,0.09955193847417831,0.0,0.07593155652284622,0.0,0.0,0.0,0.10475688427686691,0.0,0.9388713252089728,0.9389312977099237,-0.0009820497030711697,-0.02037262114307229,0.9393601856851473,0.9389312977099237,0.007023040594287573,-0.10252536661511437,0.0051635111876075735,0.004021447721179625,0.0011466747590245623,-0.24695417787690502,0.004942339373970346,0.004021447721179625,0.0009246099232595932,-0.38871446956252387
40,variant_increase_associated_with_regression,0.9418162336093375,0.04724082535290187,0.08391082455617517,1.0,True,1008,1.0,1008,1.3813045024871826,1.3290860652923584,-0.052218664437532425,-0.02260267734527588,-0.01166252326220274,0.01427161693572998,0.041272133588790894,-0.02581918239593506,0.029127439484000206,0.19253826141357422,-0.06798811256885529,-0.04397284984588623,0.9418162336093375,0.9389312977099237,0.04724082535290187,0.08391082455617517,0.9494414078396716,0.9389312977099237,0.1721030533746218,0.6850545831701534,0.013589175810046431,0.004021447721179625,0.009606359561634775,0.04939008435017433,0.0073648103309120255,0.004021447721179625,0.00335686205499377,-0.1994752611683784
41,neutral_or_degenerate,,,,,True,183,0.18154761904761904,184,0.008396574296057224,0.004878402687609196,-0.0035181723069399595,0.0,0.00048137002158910036,0.0,-0.0042450083419680595,0.0,-0.02640725113451481,0.0,-0.004734310321509838,0.0,0.9456664095533797,0.9389312977099237,0.11028745643659181,1.0060546719469565,0.9319164480375959,0.9389312977099237,-0.11486816338436764,-1.5250372428602135,0.003391739236876158,0.004021447721179625,-0.0006322510488430501,-0.257086127036379,0.01111070723225861,0.004021447721179625,0.00711788370829734,0.009208053508913018
42,neutral_or_degenerate,,,,,True,70,0.06944444444444445,71,0.0062035201117396355,0.0007017136085778475,-0.005501806270331144,0.0,-0.001006888342089951,0.0,-0.01652785949409008,0.0,0.0,0.0,-0.006774805951863527,0.0,0.9399838705666477,0.9389312977099237,0.017235880528855486,0.40953493133135843,0.9375798445591866,0.9389312977099237,-0.022130045343318975,-0.9542297820162939,0.004329004329004329,0.004021447721179625,0.00030879842454539623,-0.12651849269908572,0.0040650406504065045,0.004021447721179625,4.376894374596541e-05,-0.19454513642437993
